,CALIFORNIA 0,New york 0,CALIFORNIA 1,New york 1,CALIFORNIA 2,New york 2,CALIFORNIA 3,New york 3,CALIFORNIA 4,New york 4,CALIFORNIA 5,New york 5,CALIFORNIA 6,New york 6,CALIFORNIA 7,New york 7,CALIFORNIA 8,New york 8,CALIFORNIA 9,New york 9,CALIFORNIA 10,New york 10,CALIFORNIA 11,New york 11,CALIFORNIA 12,New york 12,CALIFORNIA 13,New york 13,CALIFORNIA 14,New york 14,CALIFORNIA 15,New york 15,CALIFORNIA 16,New york 16,CALIFORNIA 17,New york 17,CALIFORNIA 18,New york 18,CALIFORNIA 19,New york 19,CALIFORNIA 20,New york 20,CALIFORNIA 21,New york 21,CALIFORNIA 22,New york 22,CALIFORNIA 23,New york 23,CALIFORNIA 24,New york 24,CALIFORNIA 25,New york 25,CALIFORNIA 26,New york 26,CALIFORNIA 27,New york 27,CALIFORNIA 28,New york 28,CALIFORNIA 29,New york 29,CALIFORNIA 30,New york 30,CALIFORNIA 31,New york 31,CALIFORNIA 32,New york 32,CALIFORNIA 33,New york 33,CALIFORNIA 34,New york 34,CALIFORNIA 35,New york 35,CALIFORNIA 36,New york 36,CALIFORNIA 37,New york 37,CALIFORNIA 38,New york 38,CALIFORNIA 39,New york 39,CALIFORNIA 40,New york 40,CALIFORNIA 41,New york 41,CALIFORNIA 42,New york 42,CALIFORNIA 43,New york 43,CALIFORNIA 44,New york 44,CALIFORNIA 45,New york 45,CALIFORNIA 46,New york 46,CALIFORNIA 47,New york 47,CALIFORNIA 48,New york 48,CALIFORNIA 49,New york 49
31,16553.119164655385,9608.411392207972,16527.38301989656,9088.890882944082,17575.934746515402,10560.219545640663,17137.270131530215,8795.055125503513,17967.8119379734,9286.38398081541,17023.74701021292,8487.104078044706,16127.374671647107,10249.945144532132,17207.908304054996,9410.800158310656,16175.915334749649,10062.569494924595,15737.564315549109,9042.334672573626,17644.90736499691,9560.782378290767,18797.92586419027,9516.603676997165,17408.861261586582,9690.444140410586,17687.056144706978,9277.49502656562,17264.403339222205,9772.133169554714,17445.53027429735,9284.46718155399,16733.41295345964,9533.297274222432,18205.5905045888,9239.854519068456,18304.411229465222,8931.171236167736,17949.66670132192,8783.267803152206,18224.973111683394,8117.207309236149,17097.756157030923,9437.126299045072,18194.481229554713,10322.061293168632,15778.691613458273,9168.147078672304,17774.654255945014,9421.412802435781,17731.150069350606,9231.365970437582,18047.666305939223,9854.693405781767,17499.907644277635,10675.665247985682,17707.96567156435,9578.333649807246,17688.682860066205,8466.554259772956,17563.55267631207,10397.272418124758,17291.58557882463,9258.504012936486,17907.016555157046,9149.567646060248,18503.404528966184,8906.553943120294,16148.950802289137,9915.32641152736,17562.093885981292,9954.545916444495,16876.053397629377,9703.045240485177,16442.026436593547,9626.530956732197,17306.754947009034,11180.484588401787,16527.067480230853,9672.748867676994,17676.14120829045,9032.723723317744,17915.355598718597,8347.529317146262,17048.86273334265,8916.840061765552,16570.272429563724,10068.49680832003,16961.665832729526,9166.921123360467,17499.204603571503,9345.94382250452,17358.22519867409,10303.372018389458,18305.691948078063,9864.694455145886,18230.499874164507,9552.015855052636,16503.264487782268,9553.339763684015
32,16619.018213028776,9490.526506723321,16359.448830546986,8997.34551604621,17650.949153825204,10860.690699548004,17109.404983774388,8717.9731665501,18265.30834490074,9207.294192874886,16955.547084394002,8531.756550826261,15967.080181269679,10231.448146726616,17094.176179771443,9377.264291974725,16306.454090216219,10018.386421293193,15553.501517239054,9029.382267234088,17738.25468064282,9508.47017115792,19066.601169295427,9479.22594852781,17251.307643752705,9953.7751851391,17802.065884268657,9453.084096951723,17413.350345306328,10002.941060026415,17441.571729575913,9170.627268604523,16651.420054352428,9594.889513213051,18308.97343413298,9220.396926413834,18549.647805932964,9050.679736670254,17851.95216885486,9008.155732259025,18214.765038627716,8135.949746283432,17002.602988374558,9456.3366239831,18227.913688698285,10438.69647436495,15799.772198785155,9122.691105245296,17796.90529817813,9592.010057982368,17658.470060909433,9312.963581898672,18124.34848474374,9729.878913490227,17542.337393937163,10623.476240465347,17841.172947205017,9538.784841337187,17850.994981085194,8350.19092350319,17834.15297484519,10278.001231778931,17350.06476670465,9168.194933542834,17920.847870145866,9134.658474611908,18478.970764063342,9134.675610725037,16092.00410746082,10069.99893634235,17680.530936174004,9884.272199779925,17271.61891718349,9795.283946499574,16418.619597197594,9619.766006671785,17237.090123298694,11227.527222674498,16357.0992306569,9491.830934266854,17638.414614769685,9131.906611877459,17751.05527613801,8238.184981952701,17335.917700672966,8673.300993498182,16646.120786597432,10059.636736627383,16968.01985365171,9255.387388156309,17422.05623333718,9251.29182562415,17127.16035193801,10507.448187627555,18278.99907752827,10114.421218793677,18452.164905303904,9765.069781547229,16513.800789818324,9510.437146345275
33,16684.94108724362,9608.20084735027,16166.098683403137,9270.326058410932,17380.117395719717,11286.423381966817,16957.24212082131,8586.294494426787,18272.087100859557,9254.645512052199,17093.227850068797,8512.701668122943,15793.462860606627,9999.891680451721,17060.38508331903,9567.435030083134,16178.144504176495,9974.722163011049,15632.634273081632,9001.782861323161,17587.043609293123,9294.206704440086,19318.609538229874,9558.099886717875,17562.600639335327,9902.833677328026,17721.980144571156,9376.918890511562,17613.696207878405,10259.957218047204,17495.8536347758,9256.970479978427,16691.553884521687,9522.820373158465,18182.900436600456,9080.01359086621,18557.162173955327,9164.936399505134,17619.631550498856,8989.412566917057,18011.999930249527,8383.222166689991,16986.27595348126,9403.688141253724,18576.61168964965,10276.504091997607,15658.940645037179,9184.57029903549,17885.253551243517,9715.575820546484,17537.387952443838,9155.285514151841,18396.129314104113,9687.915101730334,17739.77171128257,10597.518692493855,18057.111233215484,9404.934717983066,17552.532114906808,8306.92767454297,18038.863625217837,10129.19669247153,17263.002423492657,9165.199624013785,18067.919128055488,9014.000400260436,18480.816598120913,9061.9891890979,16097.375352493644,9964.59735552558,17832.956067579216,9947.419974392127,17054.36519349488,9822.66022231114,16299.96459004873,9506.026895039402,17262.46105482445,11276.615460315514,16364.674285697241,9521.17167680019,17724.547798881267,9251.076037447458,17589.809858250286,8481.874327326093,17214.026181104677,8655.793492360104,16602.862469217605,9859.936269004014,16933.212507419546,9309.702484438423,17303.073017429047,9343.987687341856,17165.940971077176,10319.170754500306,18186.546771405232,10205.830522807002,18241.425558001887,9756.579813369828,16791.2116274927,9579.08637611683
34,16796.632715222524,9748.304854237886,16315.878643166443,9258.96032623783,17389.68038096819,11260.050050808737,17095.155120985575,8691.107943257748,18322.496769369543,9332.862009400662,17021.395747507733,8563.627124351871,15879.690047031763,9932.116182784208,16934.696785442815,9625.76273395688,16237.384292814155,10007.362228926442,15547.677678281161,8937.174014019147,17505.180241529426,9322.810734839592,19355.838889134,9667.346864387391,17559.876434646358,9738.138985077869,17642.825373250238,9435.362968635554,17345.36654126304,10294.288999323291,17624.427456931622,9161.26474238232,16685.087437722766,9453.111726641546,18337.40815588872,9101.614315903807,18833.43149178676,8981.18101451053,17717.712149700557,8889.045204871074,18014.65369956069,8139.4706967828215,16879.929557155476,9357.426533988335,18456.752365670054,10274.77208376068,15567.279480095898,9072.150982566938,17928.19939370708,9540.167088597454,17197.592588853022,9355.566496741787,18367.490141940732,9491.834140727178,17948.013859061983,10531.606757679368,18119.35140394858,9442.658371276057,17668.372239719185,8543.106986350678,18159.79032175764,10100.216168998748,17149.8061731791,9371.003440584327,17963.04981000563,9029.805794624239,18657.155365584655,8976.661305846528,16098.632232033715,9892.563009699039,17939.314352855727,9861.932170401922,17006.227257611856,9926.103521381014,16295.700313002451,9617.817105462273,17259.211728763312,11185.890855014792,16552.071114709997,9387.245621553753,17459.787717782026,9223.97024500905,17688.31969060471,8389.066566027841,17162.98199455646,8775.765090043204,16753.970209974923,9954.599758253613,17028.38680904274,9175.927155092417,17416.596080178213,9332.781205756617,17065.130091678784,10478.27178753517,18324.673937182233,10113.374968564127,18505.92211534773,9666.086793878732,16792.9531168442,9776.683522628377
35,16725.81742687532,9700.755435211739,16398.874727375,9517.418079919242,17288.141696551265,11258.29604065162,17062.615250821265,8781.557146727127,18343.68507423548,9380.20452494736,17055.713024705656,8397.546597776802,15897.783361901937,10021.254445370183,17211.345567834185,9690.676441717707,16114.713973521519,10249.810213632902,15632.567215469313,8938.869846628226,17800.90679557347,9340.717704157298,19269.50482757584,9756.376176637676,17358.666284584317,9821.110668432182,17836.140317800728,9575.732413263613,17220.900186242896,10355.283553919806,17563.313195524042,9250.215556657971,16413.619545540725,9480.450930147897,18628.306175297297,9219.28347784846,18799.28836652884,8927.397082639985,17658.793032784466,8567.488595832669,18275.030185020663,8050.427770656608,16957.715466255588,9426.708896798062,18388.236916224607,10319.319387598702,15526.108654008493,8997.094085979197,17973.304056053417,9562.010248777538,17385.05997713046,9397.475816819093,18660.221583934326,9454.868436090788,17915.433644005912,10617.422774142697,18065.342043034594,9330.734001745892,17497.23689620977,8526.167276620727,18090.80503608986,10051.520409135079,17145.433106217642,9321.51299169952,17895.82601733496,9091.001265991057,18804.26789510488,8983.167689810869,16228.776169517188,9807.449986856598,17804.266018111648,9773.572419316812,16954.049637181008,9884.535174386383,16317.331662239807,9773.255818038544,17488.857850655826,11131.271325498961,16431.23480084501,9278.969922653843,17582.55486852494,9328.801547182675,17819.444885218134,8339.983944596408,17236.71275504981,8693.887615775438,16628.085249718275,9716.489255822731,16923.53490507669,9147.813319366362,17444.72875256501,9291.774330325765,17022.458022751565,10368.82196671882,18512.87430966454,10045.157574158557,18447.35601045389,9467.165810539635,16679.784375178013,9717.67502573816
36,16667.583560349816,9696.902296092934,16575.263267037455,9463.512140475546,17197.361696873588,11337.056802210933,17192.747215881493,8805.549177851406,18407.649405468652,9209.951891701012,17089.92389500213,8407.975509155931,15917.724697126769,10272.327785690908,17187.608335835943,9601.160433699151,16325.363718929391,10224.097982441168,15576.256357406004,9059.92367505134,17937.91686521651,9452.027546318766,19564.768474734446,9654.377491039138,17278.10391563019,9847.927199783013,18034.77018872978,9744.166083280732,17290.86554171795,10301.041581208894,17624.258943151453,9160.698228060835,16185.79860763513,9488.503199360239,18738.04067344469,9357.731069104626,18755.643050991355,9024.686682032303,17814.997541402685,8437.667266273722,18294.167831648047,8000.335135011813,16720.38056163253,9377.550321444734,18477.006092582025,10401.488956286132,15614.465285488297,8961.807475066606,17974.96400721074,9620.171775116896,17211.01754346851,9452.365587522805,18907.835407066643,9189.072874234906,17777.76189701574,10521.176399112817,18402.307624765286,9430.658438797876,17669.709837363785,8375.140135865997,18037.65372152808,10092.621574421282,17235.77519106584,9425.385348365719,17965.790683338048,9115.293385211302,18922.286040225197,9009.856121267085,16228.091175696421,9899.106710798347,17570.580127603538,9730.111994101348,17142.16453607615,9858.355070565132,16312.625405282868,9830.186611175886,17465.979919033274,11329.369657894464,16438.05482880156,9202.136300022705,17629.724053761063,9238.399304998587,17819.092291597168,8418.928849809263,17585.297004165222,8816.741243360339,16747.53489536592,9879.305856523608,16890.49859133551,9284.884729853033,17337.84296017623,9450.778267643116,16882.57167249731,10212.151905110808,18430.979775016414,9984.613539724445,18440.563641964713,9475.952447544245,16744.890615245833,9661.64318847956
37,16568.58408805997,9577.469560835218,16470.163276262403,9471.393485781686,17256.94725210082,11511.410751337144,17293.576382973686,8802.544772553876,18339.522467732575,9223.53146545895,17292.834030422317,8498.97754656471,15899.582005056174,10312.845583429296,17244.103110467375,9680.016802062959,16245.878449180964,10236.330567112507,15702.62192501313,8878.77030519769,18060.952712260125,9487.999049402933,19374.540774567904,9672.563638139416,17291.688090659984,9836.09013036082,18141.738776831997,9740.986620724589,17181.103952699705,10438.836298787122,17503.152169217876,9241.688305554311,16422.912748944567,9409.206256187044,18680.922461442555,9156.458930679317,18775.57401337621,9145.77491362597,17683.329817326983,8423.010735448905,18281.002881989476,7979.065286297603,16954.079600408913,9324.139801833964,18512.189994489083,10502.164684915431,15424.7237811748,8863.368867857716,17917.451464419133,9652.440507320685,17153.613908914347,9597.484762442446,18850.772275196934,9063.07090955147,17789.4211795084,10563.012255344807,18425.158476990648,9410.284712590454,17869.87328922269,8397.800025331448,18167.32381726662,10069.827016239835,17102.658257950512,9307.197965445255,17815.978830044784,9111.839484076128,18972.33881916474,9222.7165508241,16069.030605454678,9913.447715125256,17666.33345468246,9586.458680944885,17226.159477698217,9886.787238493614,16388.596596620424,9842.13995473567,17397.175207303342,11425.676644163677,16209.023328719124,9076.379394829584,17941.428748493854,9374.8336788965,18192.4515037031,8427.925301545523,17486.21344401996,8943.227483649376,16840.00449271311,10004.778348098203,16865.22973686294,9257.157334048852,17307.945955459465,9559.296915243734,16876.186977216188,10301.53067282631,18626.57777764483,10025.397825692287,18524.701091468494,9439.686676127307,16741.74953434325,9820.31796081873
38,16422.683116828237,9667.289029263888,16415.561739086847,9470.368059248241,17146.40125740561,11526.492815469466,17151.214880421892,8740.833797419311,18501.37474557628,9147.091789653403,17177.289369114264,8613.150631086539,15932.112000822393,10301.377731714676,17388.88223342689,9922.269224085769,16402.096145115436,10234.625657450837,15567.98140880397,8867.70492954154,18036.705970125033,9255.056984135057,19221.164909819596,9653.474882706141,17447.44668905768,9827.132089639954,18226.3733902891,9768.058675667971,17128.927232750368,10395.665473313911,17303.829635278606,9354.016020366858,16521.642281671786,9396.614871257245,18628.231565093898,9136.820004065108,18740.65046307723,9142.39807682782,17728.80027337736,8321.422856690966,17938.10500868931,8013.4699214777165,17027.802208347053,9285.09502458417,18557.68791912436,10537.84455050058,15319.454906140441,8919.06991505314,17877.867704696928,9890.256520333243,17126.438932336336,9476.756009154475,19189.272308900487,9016.525977153078,17928.060181116383,10690.909361612863,18632.858310298572,9514.292566640346,17998.773947476413,8300.994989864032,18107.550408142266,9817.949730144192,17061.5653723085,9126.954364729138,18008.886883778945,9157.636244943546,19050.824855051385,9218.919835798824,15796.064083370715,9812.886823422128,17633.683958903664,9831.039348572522,17149.138468201058,9975.609216462735,16269.311705293261,9678.314751984419,17469.142053061856,11472.756461968549,16349.875941737198,9070.93331223738,17932.670832371554,9429.0203213224,18366.42621137866,8485.942158748261,17529.49133867681,8943.320513806233,16654.824904354784,9947.48198665108,17047.664566779982,9287.46373871314,17329.14646933196,9541.3450622739,16853.941946975792,10433.142285734051,18695.82685317641,9919.172075352166,18838.869504607985,9373.41231294354,16900.001447110782,10098.820882605056
39,16381.497929535337,9689.113950615063,16306.83873807888,9709.475456871058,17273.747209309968,11708.54156838676,17218.66536037557,8683.97272979854,18473.743259157407,9230.567015797462,17137.757226276542,8508.494261039104,15968.82741835198,10201.976794615555,17328.613044554917,9921.479821792089,16417.30459356834,10571.951325312597,15424.620073388804,8701.808145840741,17894.149669210205,9368.020022324497,19356.024920847336,9673.754431071005,17181.27097209102,9893.494484185869,18387.711077625398,9834.86483193276,17057.32327936955,10556.278090418034,16979.625983096274,9365.415983221925,16753.728107490282,9257.729167542007,18685.688402141506,9197.6940954783,18955.2292060817,8849.648761291553,17735.110989095723,8304.670091364325,18347.651333507463,8218.672496387202,16912.974201256555,9271.476644058488,18686.39835782086,10369.603573813782,15381.44491230304,8942.111236260205,17821.62375353817,9667.27921626799,17273.32258054658,9392.75264206329,18926.179018639028,9241.894933389738,18035.756045951828,10575.539170362772,18676.378859709315,9637.897084273598,17832.78388045542,8193.728259488737,18170.782209448582,9818.25369531086,16892.99993788468,9098.298278327611,17744.765351740833,9088.963639129322,19027.89680245329,9164.339059114607,15875.875186128747,9506.048359625698,17842.48668143026,10003.912365236794,17392.877687842523,10072.401158794064,16327.13856361383,9518.61231932317,17360.886472333965,11459.285761648885,16421.72198260063,8989.40436652435,18062.17895427958,9328.094550013562,18419.230043193995,8284.167053072419,17608.788414650502,8732.807704443532,16483.54201915241,10105.218379335742,17139.192041666443,9322.944838399748,17172.919304866147,9364.405978645387,16679.331241847285,10574.681667865516,18756.290381121245,9862.864406925184,18864.259843094256,9218.560173513126,16969.724382820154,10254.857196421406
40,16225.898415634647,9906.109083817326,16169.391314251256,9798.302675626419,17265.388292503314,11819.125426503,17039.175184181797,8390.299199998584,18576.921407787853,9188.289642808844,16954.02036831612,8530.741034951989,15957.15646126172,10327.944115154974,17297.103119123596,9939.71589138019,16451.640926138047,10536.407287665692,15468.077959546126,8707.28766898815,17745.989511275922,9273.663674128045,19492.49255827408,9651.417232599835,17210.507438923512,9804.065407026177,18352.66742710763,10000.055398393764,16941.81948980073,10660.801611927758,17009.65356199075,9290.709402743942,16674.814318690565,9268.539637702444,18791.18189067693,9361.221956121342,18715.277164469106,8711.991502977395,17749.015814586983,8493.83247162333,18282.437415358643,8075.954529647251,16580.073500445,9370.096314822003,18950.094059698455,10491.984993450296,15351.912833186125,8995.660944773243,17983.24342636363,9716.911634405073,17473.99492157763,9463.58554157348,19065.024869608293,9152.13184272472,18117.429455276186,10574.038240806663,18392.11142141616,9632.267555148328,17941.051857067847,8378.38903362868,18445.796372204277,9762.62565393737,16788.06738070046,9185.825885221408,17737.785363301256,9037.370871910256,18991.92681597011,9129.279875378597,15867.271907876799,9460.838314133412,17528.050293994405,10035.361290611083,17484.48510178372,9966.942267818215,16587.280587994806,9580.928412083706,17642.233956963522,11409.655316939416,16384.183418948985,9065.923458557292,18578.65239903222,9391.075199784267,18185.647663636686,8305.950615542271,18016.060038738484,8703.678485559281,16419.001329580256,9937.888491908734,17044.077477155086,9083.633440186875,17097.78137903056,9457.726279802577,16691.614306680876,10604.9543501039,18699.791043430538,9994.211028375139,18901.776631598736,9221.263108552483,16931.44015229396,10340.380036119463
41,16268.943427019556,9998.059212346532,15986.336470549259,9796.626122458103,17507.389265390768,11803.913618493008,16896.544526717287,8422.737744734673,18490.255855516298,9160.88932313832,17242.484228222726,8592.42074588606,16097.521296243867,10356.021046939932,17338.1407883008,9747.681148916254,16440.070132613622,10469.883366452059,15541.118418917735,8760.177102800215,17605.68309127754,9424.876327840942,19954.296910501092,9714.053700820128,17451.183979047608,9704.421909118926,18455.078412154176,10189.95652371415,16879.34449006393,10942.442794635528,17040.6039144639,9105.58735675603,16693.868449905287,9263.000555038068,18677.97211345497,9310.426343593914,18652.013670310935,8765.410697365427,17879.23618718757,8532.319910088474,18227.698302438013,8081.583928470264,16294.15175878141,9319.858062645855,18866.857499978392,10493.543559584821,15411.614831712166,9003.158858940871,18117.038343978515,9551.421307664303,17399.76001805054,9424.302571689243,19106.12007021813,9090.948366710163,18202.65075325808,10512.792274114074,18699.93763694836,9707.506549784943,17811.81125083892,8555.11727115283,18313.519539960194,9813.669178809894,16701.130944808538,9143.11357628659,17861.186249864204,9046.063753131457,18839.57658910118,9061.065371785418,15885.337577367673,9656.788621307898,17411.501927828613,9842.357420358954,17723.85313005875,9971.17534607596,16713.541089444654,9455.079043737878,17513.299311457915,11387.090849570748,16585.701431133923,9027.218530704433,18387.241021833775,9402.604917253919,18245.182754967896,8024.223603434342,18052.506709684898,8706.876023626035,16725.87728572315,10076.498985056167,16862.126304485642,9166.902072451947,17067.65921206109,9500.729311036985,16610.342872251706,10776.082072107632,18941.861098280617,10070.29716219068,18976.387702865704,9094.081629901631,16906.790157584488,10400.341059830536
42,16494.7682105158,9903.75170534629,15973.307420667588,9691.4705971405,17389.846914509017,11777.789289026716,17180.32427030694,8318.391822467574,18422.76011371238,9239.548197223978,17233.119123795055,8580.34609917396,16051.963981793346,10532.110460558157,17325.959852593878,9916.391791079079,16583.15339835644,10409.522498315206,15404.84370698118,8792.014370794699,17616.71490856702,9372.243066044588,20109.109006827937,9712.095229245018,17362.572252034268,9673.811034703222,18641.726272733205,10248.489960666735,16903.172793175774,11060.987590492537,16946.56056776704,9062.926151574138,16771.15258562322,9229.994082883215,18743.156408423558,9238.488205735595,18648.850963045927,8898.37635542563,18048.865823439115,8657.55736445888,17998.995613796425,7940.451187206634,16432.19534379355,9258.207465966652,18907.494901374608,10577.619878605703,15365.907392368412,9009.486836526417,18245.898908590258,9667.788297950707,17294.835470222617,9578.34978642348,18989.237717366097,9149.396132466441,18022.146420789046,10492.3788471011,18599.53162515088,9864.219664875318,17672.354609739592,8313.074871025112,18167.370574686163,9582.692691489849,16641.891057682285,9161.697534636814,18080.298649854543,9134.118891323184,19081.397506833,9207.633770282573,15983.293670354098,9665.066355861827,17417.293824759556,9837.264502176164,17615.9827120058,9963.99911574858,16853.099027588312,9687.436610505656,17315.447571750345,11401.179553293376,16564.306247519675,9144.251666121261,18344.788416040952,9540.021312973946,17961.123714456855,7954.458134503712,17931.282661796206,8692.348833576907,16683.337769613663,10042.612372899908,16713.742473155562,9107.288250711867,17070.0015308095,9446.020272811924,16666.367332665493,10891.650624518106,18968.426533894966,9961.680990281688,18898.57171147232,9073.929593791585,16869.86862627823,10299.110440864462
43,16489.99607467937,9753.790771678572,16074.474178895076,9736.854900771033,17336.420430952752,12048.556596110417,17383.083082646503,8254.354623027535,18315.799644435956,9258.637343544464,17125.0175548278,8606.471218524255,16336.501591954408,10809.002309588337,17242.294043877817,9781.735542263821,16697.47847327956,10453.054757240548,15250.61186346359,8836.933167258298,17437.71076557555,9462.267586232952,20443.293857944253,9740.7913674711,17342.409704173933,9376.965417853367,18616.76954628735,10269.47891095021,17085.04108862179,11090.000475821389,17072.2364909413,9095.792833858433,16948.192843892575,9521.760218709263,19017.318242495166,9188.046042667153,18503.237556007647,8910.446983376096,17976.867323329017,8687.290580373045,18163.40256745332,8101.908074152263,16527.46646232224,9286.48209291471,18982.259521599528,10645.011069820877,15442.114924337398,9171.410441387387,18348.14196709015,9520.721721777454,17275.204756476007,9557.510841338557,18981.130989826714,9361.746760072057,17934.785256998537,10265.255733822423,18526.13317465513,10030.411986382374,17825.517885540907,8406.309226838799,17952.86305004101,9554.894032045848,16726.10685059204,9434.544593796483,18039.765849253512,9131.190530509262,19144.147885164413,9133.17289723715,16141.500412742333,9711.22596815804,17396.2438262162,9811.012058193628,17782.329378563823,10141.81812516936,17142.905489426314,9510.49905342621,17362.101656146762,11407.36712017967,16656.631747741594,9155.924331406593,18375.824259024612,9592.724577485262,18073.46078644872,7896.325038560623,17866.28159634057,8650.1527772463,16873.304788089194,10139.479375017934,16787.899149087018,9195.098664109926,17009.234839986348,9534.790044773537,16790.46357728945,11011.316810629769,19093.549628703615,9963.337537662112,19151.38274748198,9026.249112493006,16926.73833345393,10506.961548591013
44,16546.29371449083,9546.88404644446,16011.838473785936,9768.437792209763,17446.680255959236,12548.910222217304,17301.24704284234,8254.706955658872,18335.648236045537,9292.387510324239,17316.478736904457,8586.399100881821,16522.500275307106,10792.236941555455,17117.904936894218,9727.654680744994,16638.4002680277,10345.410906814874,15361.54783824641,8865.866093126515,17576.548180828,9478.648113251078,20314.116798673735,9933.618714666994,17461.579816790872,9402.922931239262,18794.233190419433,9996.818537553747,17150.16112229,11009.050062696575,17156.25763626443,9102.661424799759,16885.542207209062,9296.433878015414,18979.22209758245,9297.419173679653,18650.960091623914,8934.985262154321,18000.463397255215,8817.985629887558,18257.2250580014,8062.5499232252605,16430.557997891872,9296.308714975767,18955.05988322509,10687.592240922197,15522.642283621077,9214.249019187491,18358.129509812217,9641.67586056856,17341.830168570916,9599.866692813115,19188.7974132544,9243.628027870995,18034.242297391553,10171.012987495043,18387.92385375228,9684.81889000508,18179.500664865885,8380.124399617154,17923.44801284755,9657.115777069377,16808.87332718704,9268.740594134799,17911.222220084317,9186.03344538613,19212.16312875158,9125.806803999705,16106.978816461587,9553.967665613458,17411.52617742004,9901.505673194712,17780.62227326205,10144.718664218835,17200.512380074757,9503.313250720264,17441.325230794035,11431.880411470163,16980.98490600929,9110.01046269052,18494.634710506452,9404.27729862323,17976.340601151012,7704.652641918538,17594.94396313475,8744.523900266146,16931.661953756302,10032.101415194564,16885.173214045422,9336.28175820242,16927.040119118083,9803.833999465236,17005.655287281446,10853.243671728611,19044.998718162766,9871.757390794208,19358.50294133162,9066.829748560285,16786.620158153262,10490.390028898513
45,16309.010593233541,9540.522031252678,16314.580443559082,9702.234256368845,17465.008112912346,12361.646610567102,17399.881893314345,7992.400417856851,18119.337889333696,9313.522970612608,17362.256395036806,8719.64968320083,16523.233578200005,10802.45763016967,16883.82413709584,9750.047657369489,16836.858309207488,10369.83624147321,15400.905610028158,8855.263121140826,17615.779577941878,9479.470588201195,20129.839776727425,10027.105581893336,17401.621493378396,9567.941549178542,18666.489779358864,10044.59083800581,17290.25373449588,11068.726254431884,17118.34907307105,9128.362628515986,16962.83172031898,9245.739339264032,19089.883204094178,9566.725441888397,18471.255228648803,9089.641121832272,18156.55825536439,8747.505385133676,18339.748048846923,8055.24040656633,16450.211728386843,9261.052101040974,18932.013663187943,10696.9463480577,15458.849678418892,9254.059271500677,18557.46236767915,9541.469741708048,17224.151072957593,9609.231967431548,19357.556215316155,9210.710788926704,17994.062184038277,10190.952335951142,18603.807220378458,9705.548337814067,18439.353092243084,8365.341476904896,17860.869892488987,9710.832551436599,16938.20160615413,9144.156751017994,17820.88389607738,9086.976867214767,19215.345897783885,9108.952205535741,16032.641291989376,9508.574335027539,17381.531089649747,9874.37301224473,17776.923400806107,10010.304536626883,17015.17076027274,9453.687294215024,17605.757433475545,11323.864822117028,16970.042870060803,9089.584188427158,18319.31068547506,9350.439967318027,17965.386590284306,7661.2101553089415,17521.81931488976,8782.329188697086,16892.98734220847,10012.950807035544,16891.85182652829,9380.029094465352,16776.88110141025,9739.5679788756,16985.85063205157,11017.81891572472,18768.05814287396,9746.253445391307,19701.6265082502,9059.472496721954,16721.877238823585,10429.770604359064
46,16613.353294835186,9329.368547723105,16350.678771920817,9694.531975132364,17561.395161046676,12494.79910844224,17466.327673184016,8009.155484998114,17788.589322647036,9324.137032329809,17271.90447230321,8775.755902162144,16618.695883281405,10679.468627158567,16829.802456663754,9828.136735644688,16646.24424808478,10559.373254606482,15492.759311930153,8793.044713247968,17769.0674680622,9364.315570270828,20102.724252704356,10045.814626552583,17143.07675514642,9490.91371396387,18910.848040499033,10171.758543188851,17304.298584154174,11066.04718568591,17408.055562364254,9130.322371860644,17002.985952493254,9183.59032478748,19216.900341565946,9609.151401254489,18447.060470032702,9102.987544068288,18089.783705063594,8712.599819705238,17957.154325924716,8272.568493001037,16306.436178290585,9239.58883313521,18857.15551449598,10529.673479466455,15563.53573080637,9283.473824404844,18581.380706276585,9577.650229042376,17257.063597004897,9624.207543544111,19381.973557472662,9366.895113526456,17744.434078020455,10169.071090386984,18566.380924987017,9724.86939723947,18257.043679908915,8387.451509754143,18009.058545760814,9547.134718728561,17018.4264815281,9117.5571257892,18096.103586273857,9212.036760764511,18946.03597093969,9069.3035764544,15946.733780848455,9503.580570927239,17362.98275283098,9695.89934734019,17757.410024561545,10021.784010788677,17000.5815699926,9546.403821933598,17851.515664479495,11171.188636335342,16981.03804506471,9174.667472281333,18188.90644067687,9209.65386572334,17807.49196006974,7481.908334877887,17561.060460527286,8682.45975238781,16840.192931628222,10085.85530181643,17003.99036767281,9471.61699752998,16927.428274579852,9704.432799603564,17272.09902101603,10705.299088575686,18453.31896986501,9651.599745788646,19642.571962422626,9110.691790448433,16580.108666494372,10607.356802066959
